group,protein_heavy_atom_order,atom_index,rmsf_nm
PME,1031,2004,0.08026994
PME,1032,2005,0.083263315
PME,1033,2006,0.080431536
PME,1034,2007,0.11203953
PME,1035,2011,0.0714081
PME,1036,2012,0.076198466
PME,1037,2013,0.07219883
PME,1038,2014,0.08811231
PME,1039,2015,0.08568187
PME,1040,2016,0.07834577
PME,1041,2017,0.10485104
PME,1042,2018,0.072551645
PME,1043,2023,0.066738285
PME,1044,2024,0.07299372
PME,1045,2025,0.0626796
PME,1046,2026,0.078777224
PME,1047,2030,0.05128197
PME,1048,2031,0.050323542
PME,1049,2032,0.049504172
PME,1050,2033,0.05722778
PME,1051,2034,0.055297375
PME,1052,2035,0.13847496
PME,1053,2036,0.15347646
PME,1054,2037,0.23970044
PME,1055,2038,0.11578003
PME,1056,2047,0.051838923
PME,1057,2048,0.0499583
PME,1058,2049,0.04816836
PME,1059,2050,0.047375057
PME,1060,2051,0.05334456
PME,1061,2052,0.061432764
PME,1062,2053,0.06291942
PME,1063,2063,0.058729455
PME,1064,2064,0.059642147
PME,1065,2065,0.060254052
PME,1066,2066,0.066263
PME,1067,2067,0.06696143
PME,1068,2068,0.06717692
PME,1069,2069,0.102738135
PME,1070,2070,0.0980004
PME,1071,2077,0.060142696
PME,1072,2078,0.060576595
PME,1073,2079,0.064078756
PME,1074,2080,0.06715347
PME,1075,2081,0.06820898
PME,1076,2082,0.07604978
PME,1077,2083,0.08607861
PME,1078,2084,0.08541591
PME,1079,2085,0.09786278
PME,1080,2086,0.09576386
PME,1081,2087,0.09909951
PME,1082,2088,0.1158745
PME,1083,2098,0.06635486
PME,1084,2099,0.07094463
PME,1085,2100,0.0737228
PME,1086,2101,0.08654716
PME,1087,2102,0.081700295
PME,1088,2103,0.14307559
PME,1089,2104,0.21019392
PME,1090,2105,0.2677613
PME,1091,2106,0.25425848
PME,1092,2113,0.07063007
PME,1093,2114,0.07393352
PME,1094,2115,0.073811494
PME,1095,2116,0.07913715
PME,1096,2117,0.07763553
PME,1097,2118,0.07975113
PME,1098,2119,0.07754789
PME,1099,2120,0.12094651
PME,1100,2121,0.059280127
PME,1101,2128,0.07020846
PME,1102,2129,0.06855156
PME,1103,2130,0.0698772
PME,1104,2131,0.07543992
PME,1105,2132,0.064256005
PME,1106,2133,0.06457758
PME,1107,2134,0.07391158
PME,1108,2135,0.07051433
PME,1109,2136,0.07620285
PME,1110,2137,0.080908455
PME,1111,2138,0.07766255
PME,1112,2148,0.07011498
PME,1113,2149,0.073648006
PME,1114,2150,0.071022324
PME,1115,2151,0.07733632
PME,1116,2152,0.081071556
PME,1117,2153,0.093355335
PME,1118,2154,0.08927217
PME,1119,2164,0.07011633
PME,1120,2165,0.07536714
PME,1121,2166,0.08109297
PME,1122,2167,0.09279957
PME,1123,2168,0.07944825
PME,1124,2169,0.10174796
PME,1125,2170,0.15796712
PME,1126,2171,0.20383388
PME,1127,2172,0.21861914
PME,1128,2181,0.081768624
PME,1129,2182,0.09139108
PME,1130,2183,0.09889028
PME,1131,2184,0.10837928
PME,1132,2185,0.09533706
PME,1133,2186,0.10079132
PME,1134,2187,0.11655399
PME,1135,2188,0.09944666
PME,1136,2198,0.10026008
PME,1137,2199,0.10695349
PME,1138,2200,0.1043308
PME,1139,2201,0.124469414
PME,1140,2202,0.10616852
PME,1141,2203,0.12770104
PME,1142,2204,0.12188383
PME,1143,2205,0.14318475
PME,1144,2215,0.09493496
PME,1145,2216,0.10630821
PME,1146,2217,0.12013972
PME,1147,2218,0.142194
PME,1148,2219,0.112144716
PME,1149,2220,0.116715565
PME,1150,2221,0.10696807
PME,1151,2229,0.124499924
PME,1152,2230,0.14389138
PME,1153,2231,0.15427601
PME,1154,2232,0.16727245
PME,1155,2233,0.16137496
PME,1156,2239,0.17860632
PME,1157,2240,0.20806013
PME,1158,2241,0.22737381
PME,1159,2242,0.2546025
PME,1160,2243,0.22552851
PME,1161,2244,0.24776661
PME,1162,2245,0.26764163
PME,1163,2246,0.33342075
PME,1164,2247,0.3732327
PME,1165,2248,0.2521809
PME,1166,2262,0.32911682
PME,1167,2263,0.28363216
PME,1168,2264,0.24998394
PME,1169,2265,0.3136396
PME,1170,2266,0.37966353
PME,1171,2267,0.4029111
PME,1172,2268,0.42255548
PME,1173,2280,0.17879452
PME,1174,2281,0.14150962
PME,1175,2282,0.15857625
PME,1176,2283,0.21257024
PME,1177,2284,0.117478155
PME,1178,2285,0.131472
PME,1179,2286,0.17434575
PME,1180,2287,0.19439237
PME,1181,2288,0.18780638
PME,1182,2302,0.14939272
PME,1183,2303,0.16749744
PME,1184,2304,0.1328831
PME,1185,2305,0.12507433
PME,1186,2306,0.2154399
PME,1187,2307,0.24215908
PME,1188,2308,0.28350025
PME,1189,2309,0.29256353
PME,1190,2321,0.12938416
PME,1191,2322,0.11127868
PME,1192,2323,0.087711506
PME,1193,2324,0.0875456
PME,1194,2325,0.11390418
PME,1195,2326,0.1483189
PME,1196,2327,0.11388283
PME,1197,2328,0.16245674
PME,1198,2340,0.07847619
PME,1199,2341,0.06574432
PME,1200,2342,0.073322184
PME,1201,2343,0.09729311
PME,1202,2344,0.07506273
PME,1203,2345,0.09537064
PME,1204,2346,0.08973095
PME,1205,2354,0.060957894
PME,1206,2355,0.06658991
PME,1207,2356,0.06571625
PME,1208,2357,0.072370395
PME,1209,2358,0.07147349
PME,1210,2359,0.07844699
PME,1211,2365,0.0690851
PME,1212,2366,0.07206486
PME,1213,2367,0.07007917
PME,1214,2368,0.08219277
PME,1215,2369,0.07864115
PME,1216,2370,0.07167861
PME,1217,2371,0.07640513
PME,1218,2372,0.07081613
PME,1219,2373,0.074928336
PME,1220,2374,0.078058146
PME,1221,2375,0.07628918
PME,1222,2376,0.08398927
PME,1223,2377,0.08593272
PME,1224,2378,0.088941775
PME,1225,2389,0.06817128
PME,1226,2390,0.07230336
PME,1227,2391,0.06369871
PME,1228,2392,0.06346362
PME,1229,2393,0.09527458
PME,1230,2394,0.11729396
PME,1231,2395,0.10138532
PME,1232,2403,0.06547452
PME,1233,2404,0.066492714
PME,1234,2405,0.063602105
PME,1235,2406,0.072351515
PME,1236,2407,0.072027735
PME,1237,2408,0.0851346
PME,1238,2409,0.087346405
PME,1239,2417,0.062170323
PME,1240,2418,0.06732369
PME,1241,2419,0.06503671
PME,1242,2420,0.07715651
PME,1243,2421,0.076162696
PME,1244,2422,0.16420336
PME,1245,2423,0.1290274
PME,1246,2433,0.057640545
PME,1247,2434,0.057772413
PME,1248,2435,0.061586995
PME,1249,2436,0.06370101
PME,1250,2437,0.05605847
PME,1251,2438,0.067469
PME,1252,2439,0.0704118
PME,1253,2440,0.12609677
PME,1254,2452,0.06594238
PME,1255,2453,0.07038194
PME,1256,2454,0.06412645
PME,1257,2455,0.06596738
PME,1258,2456,0.0804254
PME,1259,2457,0.08869006
PME,1260,2458,0.10344399
PME,1261,2459,0.10582803
PME,1262,2471,0.06323941
PME,1263,2472,0.06445593
PME,1264,2473,0.060193084
PME,1265,2474,0.063141264
PME,1266,2475,0.070841774
PME,1267,2476,0.08371316
PME,1268,2477,0.08459167
PME,1269,2487,0.05872103
PME,1270,2488,0.05827439
PME,1271,2489,0.060383115
PME,1272,2490,0.06527735
PME,1273,2491,0.06180316
PME,1274,2492,0.0757666
PME,1275,2493,0.084804356
PME,1276,2494,0.09047333
PME,1277,2495,0.07857208
PME,1278,2509,0.062006645
PME,1279,2510,0.06383913
PME,1280,2511,0.061707355
PME,1281,2512,0.069537744
PME,1282,2513,0.07085609
PME,1283,2514,0.07419649
PME,1284,2520,0.061486088
PME,1285,2521,0.05931666
PME,1286,2522,0.055541318
PME,1287,2523,0.061795715
PME,1288,2524,0.067732856
PME,1289,2525,0.09512194
PME,1290,2526,0.11242632
PME,1291,2527,0.12014509
PME,1292,2537,0.05510887
PME,1293,2538,0.05966237
PME,1294,2539,0.061580528
PME,1295,2540,0.07937192
PME,1296,2541,0.07156347
PME,1297,2542,0.08642042
PME,1298,2543,0.09171542
PME,1299,2544,0.16654246
PME,1300,2556,0.08314447
PME,1301,2557,0.09446662
PME,1302,2558,0.10150265
PME,1303,2559,0.11355551
PME,1304,2560,0.10797871
PME,1305,2561,0.102141835
PME,1306,2562,0.12829705
PME,1307,2563,0.13133352
PME,1308,2564,0.13085619
PME,1309,2565,0.13647749
PME,1310,2566,0.14999159
PME,1311,2580,0.10114013
PME,1312,2581,0.1106017
PME,1313,2582,0.1058644
PME,1314,2583,0.11038532
PME,1315,2584,0.12801754
PME,1316,2585,0.14434123
PME,1317,2586,0.14619802
PME,1318,2587,0.17888667
PME,1319,2588,0.22705
PME,1320,2602,0.102229655
PME,1321,2603,0.10095139
PME,1322,2604,0.094521806
PME,1323,2605,0.09753918
PME,1324,2606,0.10751571
PME,1325,2607,0.121278435
PME,1326,2608,0.15516616
PME,1327,2609,0.14984134
PME,1328,2610,0.21497239
PME,1329,2611,0.21236831
PME,1330,2612,0.30460307
PME,1331,2626,0.1010275
PME,1332,2627,0.09416872
PME,1333,2628,0.077799834
PME,1334,2629,0.088660024
PME,1335,2630,0.112425335
PME,1336,2631,0.13304533
PME,1337,2637,0.07170911
PME,1338,2638,0.07639676
PME,1339,2639,0.112437226
PME,1340,2640,0.14269683
PME,1341,2641,0.09116226
PME,1342,2642,0.07648913
PME,1343,2643,0.104958974
PME,1344,2644,0.092985086
PME,1345,2645,0.12583102
PME,1346,2646,0.11747364
PME,1347,2647,0.12547587
PME,1348,2657,0.13026875
PME,1349,2658,0.17300057
PME,1350,2659,0.1361627
PME,1351,2660,0.12666029
PME,1352,2664,0.14498974
PME,1353,2665,0.12037989
PME,1354,2666,0.14171113
PME,1355,2667,0.16717492
PME,1356,2668,0.09973982
PME,1357,2669,0.09120971
PME,1358,2670,0.079546675
PME,1359,2671,0.107387915
PME,1360,2678,0.14696811
PME,1361,2679,0.17072263
PME,1362,2680,0.15798683
PME,1363,2681,0.20680949
PME,1364,2682,0.19987904
PME,1365,2683,0.20513216
PME,1366,2684,0.16355085
PME,1367,2692,0.11178817
PME,1368,2693,0.105153516
PME,1369,2694,0.10106213
PME,1370,2695,0.11177326
PME,1371,2696,0.11954189
PME,1372,2697,0.13078928
PME,1373,2698,0.1516303
PME,1374,2699,0.14788768
PME,1375,2700,0.170168
PME,1376,2701,0.17189538
PME,1377,2702,0.17650239
PME,1378,2703,0.1395861
CWLD_water_off_aq0p5,0,0,0.42863688
CWLD_water_off_aq0p5,1,1,0.41999587
CWLD_water_off_aq0p5,2,2,0.3370412
CWLD_water_off_aq0p5,3,3,0.36352482
CWLD_water_off_aq0p5,4,4,0.460643
CWLD_water_off_aq0p5,5,12,0.26416156
CWLD_water_off_aq0p5,6,13,0.20160972
CWLD_water_off_aq0p5,7,14,0.16814536
CWLD_water_off_aq0p5,8,15,0.20075725
CWLD_water_off_aq0p5,9,16,0.1808357
CWLD_water_off_aq0p5,10,17,0.20751357
CWLD_water_off_aq0p5,11,18,0.24203159
CWLD_water_off_aq0p5,12,19,0.25914684
CWLD_water_off_aq0p5,13,24,0.13719326
CWLD_water_off_aq0p5,14,25,0.13552277
CWLD_water_off_aq0p5,15,26,0.1159213
CWLD_water_off_aq0p5,16,27,0.121958226
CWLD_water_off_aq0p5,17,28,0.16105612
CWLD_water_off_aq0p5,18,29,0.17353562
CWLD_water_off_aq0p5,19,30,0.17242037
CWLD_water_off_aq0p5,20,31,0.18478338
CWLD_water_off_aq0p5,21,32,0.19097634
CWLD_water_off_aq0p5,22,41,0.11435235
CWLD_water_off_aq0p5,23,42,0.10660669
CWLD_water_off_aq0p5,24,43,0.08357691
CWLD_water_off_aq0p5,25,44,0.0822095
CWLD_water_off_aq0p5,26,45,0.13695477
CWLD_water_off_aq0p5,27,46,0.17396681
CWLD_water_off_aq0p5,28,47,0.20909448
CWLD_water_off_aq0p5,29,48,0.19938885
CWLD_water_off_aq0p5,30,60,0.090670265
CWLD_water_off_aq0p5,31,61,0.09924182
CWLD_water_off_aq0p5,32,62,0.09495447
CWLD_water_off_aq0p5,33,63,0.09585324
CWLD_water_off_aq0p5,34,64,0.14399534
CWLD_water_off_aq0p5,35,65,0.1603007
CWLD_water_off_aq0p5,36,66,0.1695235
CWLD_water_off_aq0p5,37,74,0.106436275
CWLD_water_off_aq0p5,38,75,0.11050041
CWLD_water_off_aq0p5,39,76,0.09504842
CWLD_water_off_aq0p5,40,77,0.09360648
CWLD_water_off_aq0p5,41,78,0.1363428
CWLD_water_off_aq0p5,42,79,0.14562538
CWLD_water_off_aq0p5,43,80,0.19788435
CWLD_water_off_aq0p5,44,81,0.27226618
CWLD_water_off_aq0p5,45,82,0.21398729
CWLD_water_off_aq0p5,46,89,0.09104045
CWLD_water_off_aq0p5,47,90,0.08970915
CWLD_water_off_aq0p5,48,91,0.078745484
CWLD_water_off_aq0p5,49,92,0.08355812
CWLD_water_off_aq0p5,50,93,0.09889971
CWLD_water_off_aq0p5,51,94,0.110231474
CWLD_water_off_aq0p5,52,95,0.12519215
CWLD_water_off_aq0p5,53,96,0.16608389
CWLD_water_off_aq0p5,54,97,0.17251071
CWLD_water_off_aq0p5,55,104,0.07286897
CWLD_water_off_aq0p5,56,105,0.07231284
CWLD_water_off_aq0p5,57,106,0.073958136
CWLD_water_off_aq0p5,58,107,0.07973034
CWLD_water_off_aq0p5,59,108,0.08175831
CWLD_water_off_aq0p5,60,109,0.09022693
CWLD_water_off_aq0p5,61,110,0.10632653
CWLD_water_off_aq0p5,62,111,0.15226096
CWLD_water_off_aq0p5,63,112,0.14978622
CWLD_water_off_aq0p5,64,121,0.076193064
CWLD_water_off_aq0p5,65,122,0.08357645
CWLD_water_off_aq0p5,66,123,0.078430034
CWLD_water_off_aq0p5,67,124,0.079044536
CWLD_water_off_aq0p5,68,125,0.09875833
CWLD_water_off_aq0p5,69,126,0.11070205
CWLD_water_off_aq0p5,70,127,0.11098923
CWLD_water_off_aq0p5,71,128,0.12629953
CWLD_water_off_aq0p5,72,140,0.07916099
CWLD_water_off_aq0p5,73,141,0.080964215
CWLD_water_off_aq0p5,74,142,0.07339585
CWLD_water_off_aq0p5,75,143,0.06974887
CWLD_water_off_aq0p5,76,144,0.095627174
CWLD_water_off_aq0p5,77,150,0.07953235
CWLD_water_off_aq0p5,78,151,0.08232693
CWLD_water_off_aq0p5,79,152,0.07801086
CWLD_water_off_aq0p5,80,153,0.07943909
CWLD_water_off_aq0p5,81,154,0.10083242
CWLD_water_off_aq0p5,82,155,0.0768626
CWLD_water_off_aq0p5,83,156,0.11418766
CWLD_water_off_aq0p5,84,157,0.1409181
CWLD_water_off_aq0p5,85,158,0.1672582
CWLD_water_off_aq0p5,86,165,0.07729213
CWLD_water_off_aq0p5,87,166,0.079795055
CWLD_water_off_aq0p5,88,167,0.073316224
CWLD_water_off_aq0p5,89,168,0.08144746
CWLD_water_off_aq0p5,90,169,0.08643372
CWLD_water_off_aq0p5,91,170,0.088824265
CWLD_water_off_aq0p5,92,171,0.10747092
CWLD_water_off_aq0p5,93,172,0.12503642
CWLD_water_off_aq0p5,94,173,0.12748046
CWLD_water_off_aq0p5,95,174,0.14399116
CWLD_water_off_aq0p5,96,175,0.13367996
CWLD_water_off_aq0p5,97,185,0.06638286
CWLD_water_off_aq0p5,98,186,0.066088945
CWLD_water_off_aq0p5,99,187,0.063227974
CWLD_water_off_aq0p5,100,188,0.067977265
CWLD_water_off_aq0p5,101,189,0.070580594
CWLD_water_off_aq0p5,102,190,0.096736416
CWLD_water_off_aq0p5,103,191,0.1299064
CWLD_water_off_aq0p5,104,192,0.1978075
CWLD_water_off_aq0p5,105,193,0.24959539
CWLD_water_off_aq0p5,106,207,0.060436185
CWLD_water_off_aq0p5,107,208,0.05908556
CWLD_water_off_aq0p5,108,209,0.06606022
CWLD_water_off_aq0p5,109,210,0.07393715
CWLD_water_off_aq0p5,110,211,0.06264156
CWLD_water_off_aq0p5,111,212,0.10235811
CWLD_water_off_aq0p5,112,213,0.13845223
CWLD_water_off_aq0p5,113,214,0.17642862
CWLD_water_off_aq0p5,114,215,0.21325414
CWLD_water_off_aq0p5,115,222,0.06883963
CWLD_water_off_aq0p5,116,223,0.07678016
CWLD_water_off_aq0p5,117,224,0.08122289
CWLD_water_off_aq0p5,118,225,0.09509024
CWLD_water_off_aq0p5,119,226,0.08284248
CWLD_water_off_aq0p5,120,232,0.0766953
CWLD_water_off_aq0p5,121,233,0.079898864
CWLD_water_off_aq0p5,122,234,0.08022992
CWLD_water_off_aq0p5,123,235,0.089012235
CWLD_water_off_aq0p5,124,236,0.080221616
CWLD_water_off_aq0p5,125,237,0.07989587
CWLD_water_off_aq0p5,126,238,0.07171266
CWLD_water_off_aq0p5,127,239,0.09309686
CWLD_water_off_aq0p5,128,240,0.07323745
CWLD_water_off_aq0p5,129,241,0.094955906
CWLD_water_off_aq0p5,130,242,0.08229497
CWLD_water_off_aq0p5,131,252,0.07470488
CWLD_water_off_aq0p5,132,253,0.07356942
CWLD_water_off_aq0p5,133,254,0.075803705
CWLD_water_off_aq0p5,134,255,0.082573876
CWLD_water_off_aq0p5,135,256,0.07374905
CWLD_water_off_aq0p5,136,257,0.08627127
CWLD_water_off_aq0p5,137,263,0.07511183
CWLD_water_off_aq0p5,138,264,0.0789061
CWLD_water_off_aq0p5,139,265,0.0710185
CWLD_water_off_aq0p5,140,266,0.0816723
CWLD_water_off_aq0p5,141,267,0.086599536
CWLD_water_off_aq0p5,142,268,0.094794095
CWLD_water_off_aq0p5,143,269,0.13930747
CWLD_water_off_aq0p5,144,270,0.122238114
CWLD_water_off_aq0p5,145,282,0.060823638
CWLD_water_off_aq0p5,146,283,0.057776906
CWLD_water_off_aq0p5,147,284,0.0569542
CWLD_water_off_aq0p5,148,285,0.06139725
CWLD_water_off_aq0p5,149,286,0.064252235
CWLD_water_off_aq0p5,150,287,0.06438435
CWLD_water_off_aq0p5,151,288,0.072783284
CWLD_water_off_aq0p5,152,289,0.07776429
CWLD_water_off_aq0p5,153,290,0.08495695
CWLD_water_off_aq0p5,154,291,0.089755416
CWLD_water_off_aq0p5,155,292,0.09006307
CWLD_water_off_aq0p5,156,302,0.06095663
CWLD_water_off_aq0p5,157,303,0.06349191
CWLD_water_off_aq0p5,158,304,0.07511576
CWLD_water_off_aq0p5,159,305,0.0879643
CWLD_water_off_aq0p5,160,306,0.067092784
CWLD_water_off_aq0p5,161,307,0.07311001
CWLD_water_off_aq0p5,162,308,0.08452207
CWLD_water_off_aq0p5,163,309,0.07806106
CWLD_water_off_aq0p5,164,314,0.08211366
CWLD_water_off_aq0p5,165,315,0.09493034
CWLD_water_off_aq0p5,166,316,0.101676926
CWLD_water_off_aq0p5,167,317,0.11943622
CWLD_water_off_aq0p5,168,318,0.09988132
CWLD_water_off_aq0p5,169,319,0.12288165
CWLD_water_off_aq0p5,170,320,0.14773464
CWLD_water_off_aq0p5,171,321,0.17353371
CWLD_water_off_aq0p5,172,322,0.20165114
CWLD_water_off_aq0p5,173,336,0.09747902
CWLD_water_off_aq0p5,174,337,0.10517496
CWLD_water_off_aq0p5,175,338,0.10778625
CWLD_water_off_aq0p5,176,339,0.12639387
CWLD_water_off_aq0p5,177,340,0.108580425
CWLD_water_off_aq0p5,178,341,0.107382074
CWLD_water_off_aq0p5,179,342,0.14389914
CWLD_water_off_aq0p5,180,343,0.09090022
CWLD_water_off_aq0p5,181,348,0.09696797
CWLD_water_off_aq0p5,182,349,0.10025375
CWLD_water_off_aq0p5,183,350,0.09716898
CWLD_water_off_aq0p5,184,351,0.111470826
CWLD_water_off_aq0p5,185,355,0.09029494
CWLD_water_off_aq0p5,186,356,0.09182573
CWLD_water_off_aq0p5,187,357,0.08563887
CWLD_water_off_aq0p5,188,358,0.09197673
CWLD_water_off_aq0p5,189,359,0.09375567
CWLD_water_off_aq0p5,190,360,0.08925622
CWLD_water_off_aq0p5,191,361,0.07766446
CWLD_water_off_aq0p5,192,362,0.11605591
CWLD_water_off_aq0p5,193,367,0.079821676
CWLD_water_off_aq0p5,194,368,0.07799896
CWLD_water_off_aq0p5,195,369,0.07004498
CWLD_water_off_aq0p5,196,370,0.07493342
CWLD_water_off_aq0p5,197,374,0.06412984
CWLD_water_off_aq0p5,198,375,0.060652215
CWLD_water_off_aq0p5,199,376,0.060362697
CWLD_water_off_aq0p5,200,377,0.07765101
CWLD_water_off_aq0p5,201,378,0.069146015
CWLD_water_off_aq0p5,202,379,0.08279858
CWLD_water_off_aq0p5,203,380,0.091052204
CWLD_water_off_aq0p5,204,388,0.05244644
CWLD_water_off_aq0p5,205,389,0.05016393
CWLD_water_off_aq0p5,206,390,0.049254525
CWLD_water_off_aq0p5,207,391,0.05416837
CWLD_water_off_aq0p5,208,392,0.04908519
CWLD_water_off_aq0p5,209,393,0.056306902
CWLD_water_off_aq0p5,210,394,0.0521013
CWLD_water_off_aq0p5,211,395,0.058974102
CWLD_water_off_aq0p5,212,407,0.05090223
CWLD_water_off_aq0p5,213,408,0.05312756
CWLD_water_off_aq0p5,214,409,0.04710919
CWLD_water_off_aq0p5,215,410,0.046323724
CWLD_water_off_aq0p5,216,411,0.06304032
CWLD_water_off_aq0p5,217,412,0.07289737
CWLD_water_off_aq0p5,218,413,0.06684167
CWLD_water_off_aq0p5,219,421,0.051249504
CWLD_water_off_aq0p5,220,422,0.050030313
CWLD_water_off_aq0p5,221,423,0.04774256
CWLD_water_off_aq0p5,222,424,0.0522139
CWLD_water_off_aq0p5,223,425,0.060176216
CWLD_water_off_aq0p5,224,426,0.06799308
CWLD_water_off_aq0p5,225,427,0.06896708
CWLD_water_off_aq0p5,226,435,0.05085183
CWLD_water_off_aq0p5,227,436,0.054434933
CWLD_water_off_aq0p5,228,437,0.04800976
CWLD_water_off_aq0p5,229,438,0.05043753
CWLD_water_off_aq0p5,230,439,0.06631091
CWLD_water_off_aq0p5,231,440,0.07805092
CWLD_water_off_aq0p5,232,441,0.111590594
CWLD_water_off_aq0p5,233,442,0.12584843
CWLD_water_off_aq0p5,234,443,0.20628466
CWLD_water_off_aq0p5,235,457,0.047683604
CWLD_water_off_aq0p5,236,458,0.047284164
CWLD_water_off_aq0p5,237,459,0.045665804
CWLD_water_off_aq0p5,238,460,0.051305503
CWLD_water_off_aq0p5,239,461,0.05152175
CWLD_water_off_aq0p5,240,462,0.06382254
CWLD_water_off_aq0p5,241,463,0.064854965
CWLD_water_off_aq0p5,242,464,0.09152826
CWLD_water_off_aq0p5,243,465,0.07169177
CWLD_water_off_aq0p5,244,472,0.044688035
CWLD_water_off_aq0p5,245,473,0.045504615
CWLD_water_off_aq0p5,246,474,0.044021226
CWLD_water_off_aq0p5,247,475,0.04851273
CWLD_water_off_aq0p5,248,476,0.053807143
CWLD_water_off_aq0p5,249,477,0.07188613
CWLD_water_off_aq0p5,250,478,0.08226869
CWLD_water_off_aq0p5,251,479,0.08637774
CWLD_water_off_aq0p5,252,491,0.04516548
CWLD_water_off_aq0p5,253,492,0.046615314
CWLD_water_off_aq0p5,254,493,0.042378668
CWLD_water_off_aq0p5,255,494,0.047773834
CWLD_water_off_aq0p5,256,498,0.042032566
CWLD_water_off_aq0p5,257,499,0.044903893
CWLD_water_off_aq0p5,258,500,0.04729042
CWLD_water_off_aq0p5,259,501,0.057360493
CWLD_water_off_aq0p5,260,502,0.0518838
CWLD_water_off_aq0p5,261,503,0.06472734
CWLD_water_off_aq0p5,262,504,0.059238985
CWLD_water_off_aq0p5,263,512,0.04366789
CWLD_water_off_aq0p5,264,513,0.047064126
CWLD_water_off_aq0p5,265,514,0.0470741
CWLD_water_off_aq0p5,266,515,0.053156443
CWLD_water_off_aq0p5,267,516,0.052056514
CWLD_water_off_aq0p5,268,517,0.06579391
CWLD_water_off_aq0p5,269,518,0.058967315
CWLD_water_off_aq0p5,270,528,0.048258465
CWLD_water_off_aq0p5,271,529,0.055163972
CWLD_water_off_aq0p5,272,530,0.05925877
CWLD_water_off_aq0p5,273,531,0.06839266
CWLD_water_off_aq0p5,274,532,0.060313612
CWLD_water_off_aq0p5,275,533,0.06981542
CWLD_water_off_aq0p5,276,534,0.08653677
CWLD_water_off_aq0p5,277,535,0.098739475
CWLD_water_off_aq0p5,278,545,0.059608974
CWLD_water_off_aq0p5,279,546,0.067981645
CWLD_water_off_aq0p5,280,547,0.065745495
CWLD_water_off_aq0p5,281,548,0.07494088
CWLD_water_off_aq0p5,282,549,0.075015955
CWLD_water_off_aq0p5,283,550,0.14121595
CWLD_water_off_aq0p5,284,551,0.17261353
CWLD_water_off_aq0p5,285,552,0.18826719
CWLD_water_off_aq0p5,286,553,0.23239782
CWLD_water_off_aq0p5,287,554,0.2626861
CWLD_water_off_aq0p5,288,555,0.28869352
CWLD_water_off_aq0p5,289,569,0.059620585
CWLD_water_off_aq0p5,290,570,0.062490802
CWLD_water_off_aq0p5,291,571,0.062587984
CWLD_water_off_aq0p5,292,572,0.07411434
CWLD_water_off_aq0p5,293,573,0.067461625
CWLD_water_off_aq0p5,294,574,0.07900106
CWLD_water_off_aq0p5,295,580,0.06025103
CWLD_water_off_aq0p5,296,581,0.06524485
CWLD_water_off_aq0p5,297,582,0.07917991
CWLD_water_off_aq0p5,298,583,0.09779203
CWLD_water_off_aq0p5,299,584,0.065046474
CWLD_water_off_aq0p5,300,585,0.06469218
CWLD_water_off_aq0p5,301,586,0.074046195
CWLD_water_off_aq0p5,302,587,0.07662867
